x1, y1, x2, y2, x3, y3, x4, y4, x5, y5, x6, y6, x7, y7, x8, y8, x9, y9, x10, y10, x11, y11, x12, y12, x13, y13, x14, y14, x15, y15, x16, y16
7.41883, 1.99878, 5.29204, 0.634482, 7.12841, 3.03179, 6.04084, 4.59873, 7.15379, 0.552973, 6.20688, 2.38637, 5.07185, 4.21168, 0.639618, 4.90134, 4.09338, 5.85347, 5.76719, 5.7288, 1.18823, 2.0942, 6.24312, 3.50461, 7.59421, 4.50115, 2.7067, 7.76322, 5.24111, 3.12722, 2.21379, 1.11119
7.44078, 2.00459, 5.28191, 0.652053, 7.10755, 3.01528, 6.04601, 4.62728, 7.17521, 0.558145, 6.20147, 2.37904, 5.08116, 4.19342, 0.624744, 4.91715, 4.09827, 5.87319, 5.76873, 5.71674, 1.19916, 2.09318, 6.23888, 3.51089, 7.58931, 4.49368, 2.69975, 7.75596, 5.2443, 3.1134, 2.20276, 1.096
7.46269, 2.0098, 5.2718, 0.669648, 7.08867, 2.99831, 6.05189, 4.65599, 7.19663, 0.563466, 6.19601, 2.37176, 5.09001, 4.17507, 0.609881, 4.93297, 4.10324, 5.89289, 5.7702, 5.70462, 1.21014, 2.09204, 6.23289, 3.51865, 7.5842, 4.48609, 2.69276, 7.74885, 5.24732, 3.09908, 2.19166, 1.08078
7.48465, 2.01432, 5.26174, 0.687267, 7.07171, 2.98103, 6.05834, 4.6844, 7.21805, 0.568937, 6.19037, 2.36452, 5.09865, 4.15676, 0.59503, 4.94879, 4.10828, 5.91256, 5.77152, 5.69272, 1.22119, 2.09079, 6.22521, 3.52796, 7.57888, 4.47837, 2.68571, 7.74187, 5.25017, 3.0842, 2.18051, 1.06552
7.50673, 2.01803, 5.2517, 0.704913, 7.0565, 2.96372, 6.06532, 4.71183, 7.23947, 0.574556, 6.18443, 2.35725, 5.10731, 4.13862, 0.580183, 4.96461, 4.11338, 5.93221, 5.77253, 5.68159, 1.23229, 2.08942, 6.21606, 3.53874, 7.57335, 4.47053, 2.67862, 7.73503, 5.25284, 3.0687, 2.1693, 1.05025
7.52903, 2.02087, 5.2417, 0.722587, 7.04278, 2.94672, 6.07299, 4.73724, 7.26088, 0.580326, 6.17801, 2.34988, 5.11612, 4.12075, 0.565332, 4.98042, 4.11855, 5.95185, 5.77293, 5.67219, 1.24344, 2.08793, 6.20578, 3.55082, 7.56762, 4.46259, 2.67147, 7.72835, 5.25534, 3.05254, 2.15803, 1.03494
7.5516, 2.02283, 5.23173, 0.740292, 7.0303, 2.93036, 6.08174, 4.75912, 7.2823, 0.586248, 6.17095, 2.3423, 5.1252, 4.10327, 0.550464, 4.99623, 4.12379, 5.97146, 5.77224, 5.66592, 1.25464, 2.0863, 6.19471, 3.56398, 7.56169, 4.45456, 2.66426, 7.72181, 5.25767, 3.03571, 2.14671, 1.01961
7.57448, 2.02391, 5.22179, 0.758031, 7.01889, 2.91493, 6.09215, 4.77579, 7.30373, 0.592324, 6.16311, 2.33439, 5.13458, 4.08622, 0.535563, 5.01202, 4.1291, 5.99105, 5.76983, 5.66445, 1.26589, 2.08454, 6.18315, 3.57799, 7.55558, 4.44645, 2.657, 7.71543, 5.25983, 3.0182, 2.13534, 1.00426
7.59769, 2.0242, 5.21188, 0.775805, 7.00843, 2.90063, 6.10472, 4.78604, 7.32516, 0.598556, 6.15434, 2.32603, 5.14426, 4.06969, 0.520611, 5.02778, 4.13447, 6.01063, 5.76516, 5.66895, 1.27719, 2.08264, 6.17139, 3.59262, 7.54929, 4.43828, 2.64967, 7.7092, 5.26182, 3.00006, 2.12392, 0.988888
7.62119, 2.0238, 5.202, 0.793619, 6.99887, 2.88757, 6.11952, 4.78995, 7.34661, 0.604946, 6.14461, 2.3171, 5.15415, 4.0537, 0.505589, 5.0435, 4.1399, 6.03018, 5.75816, 5.67932, 1.28853, 2.0806, 6.15966, 3.60765, 7.54284, 4.43006, 2.64229, 7.70314, 5.26365, 2.98137, 2.11246, 0.973489
7.64494, 2.02283, 5.19216, 0.811476, 6.99019, 2.87576, 6.13613, 4.78887, 7.36806, 0.611499, 6.13391, 2.3075, 5.16407, 4.03835, 0.490481, 5.05916, 4.1454, 6.04972, 5.74921, 5.69423, 1.2999, 2.07841, 6.14823, 3.62283, 7.53624, 4.42182, 2.63484, 7.69724, 5.26529, 2.96225, 2.10095, 0.958068
7.66888, 2.02141, 5.18235, 0.82938, 6.98235, 2.86514, 6.15395, 4.78446, 7.38953, 0.618216, 6.12236, 2.29715, 5.1737, 4.02371, 0.475267, 5.07476, 4.15097, 6.06924, 5.73894, 5.71205, 1.31131, 2.07607, 6.13747, 3.63787, 7.52949, 4.41357, 2.62732, 7.6915, 5.26669, 2.94287, 2.08942, 0.942623
7.69294, 2.01966, 5.17257, 0.847335, 6.97531, 2.8556, 6.17244, 4.77813, 7.41102, 0.625103, 6.11016, 2.28596, 5.18251, 4.00997, 0.459931, 5.09027, 4.15662, 6.08874, 5.72789, 5.73141, 1.32274, 2.07358, 6.12793, 3.65241, 7.52259, 4.40532, 2.61974, 7.68593, 5.26777, 2.92342, 2.07785, 0.927155
7.71704, 2.01768, 5.16283, 0.865348, 6.96899, 2.84699, 6.19124, 4.77083, 7.43253, 0.632163, 6.09762, 2.27385, 5.1897, 3.99733, 0.444459, 5.10569, 4.16234, 6.10822, 5.71642, 5.75147, 1.3342, 2.07093, 6.12039, 3.66602, 7.51554, 4.3971, 2.61208, 7.68054, 5.26838, 2.90418, 2.06625, 0.911663
7.74113, 2.01554, 5.15313, 0.883423, 6.96329, 2.83916, 6.21015, 4.76318, 7.45406, 0.639401, 6.0851, 2.26071, 5.19425, 3.98604, 0.428837, 5.121, 4.16813, 6.12768, 5.70476, 5.77173, 1.34567, 2.06812, 6.11582, 3.6782, 7.50835, 4.38893, 2.60435, 7.67533, 5.26833, 2.88542, 2.05463, 0.896146
7.76516, 2.0133, 5.14347, 0.901569, 6.95811, 2.83196, 6.22908, 4.7556, 7.47561, 0.646822, 6.07302, 2.24641, 5.19519, 3.97632, 0.413054, 5.13618, 4.17402, 6.14712, 5.69304, 5.79194, 1.35715, 2.06514, 6.11518, 3.68847, 7.501, 4.38082, 2.59654, 7.67029, 5.26738, 2.86746, 2.043, 0.880604
7.7891, 2.011, 5.13386, 0.919793, 6.95335, 2.82526, 6.24801, 4.7484, 7.49719, 0.654429, 6.06179, 2.23081, 5.19191, 3.96819, 0.397103, 5.15124, 4.17999, 6.16654, 5.6813, 5.81197, 1.36864, 2.062, 6.11902, 3.69651, 7.49347, 4.37278, 2.58865, 7.66544, 5.26528, 2.85059, 2.03135, 0.865034
7.81291, 2.00866, 5.1243, 0.938104, 6.94889, 2.81895, 6.26695, 4.74183, 7.5188, 0.662229, 6.05176, 2.21379, 5.18456, 3.96147, 0.380975, 5.16614, 4.18605, 6.18594, 5.66958, 5.83179, 1.38012, 2.0587, 6.12714, 3.70225, 7.48577, 4.36483, 2.58068, 7.66078, 5.26181, 2.8351, 2.0197, 0.849435
7.83658, 2.00631, 5.1148, 0.956511, 6.94467, 2.81294, 6.28596, 4.73611, 7.54044, 0.670226, 6.04315, 2.1953, 5.17391, 3.95579, 0.364666, 5.1809, 4.19222, 6.20532, 5.65787, 5.85138, 1.39159, 2.05522, 6.13874, 3.70578, 7.47787, 4.35697, 2.57263, 7.65631, 5.25687, 2.82113, 2.00804, 0.833807
7.8601, 2.00394, 5.10537, 0.975025, 6.9406, 2.80714, 6.30508, 4.73142, 7.56212, 0.678427, 6.03606, 2.17537, 5.16097, 3.95078, 0.348171, 5.19549, 4.19849, 6.22467, 5.64617, 5.87076, 1.40304, 2.05157, 6.15275, 3.70724, 7.46977, 4.34922, 2.56448, 7.65204, 5.25044, 2.80876, 1.99639, 0.818146
7.88346, 2.00155, 5.09601, 0.993659, 6.93662, 2.80151, 6.32436, 4.72787, 7.58383, 0.686836, 6.0304, 2.15412, 5.14669, 3.94615, 0.33149, 5.20991, 4.20488, 6.24399, 5.63447, 5.88996, 1.41447, 2.04774, 6.16821, 3.70681, 7.46146, 4.34157, 2.55624, 7.64797, 5.24266, 2.7979, 1.98475, 0.802452
7.90666, 1.99914, 5.08673, 1.01242, 6.9327, 2.79599, 6.34382, 4.72554, 7.60558, 0.695461, 6.02598, 2.13178, 5.13174, 3.94166, 0.314621, 5.22416, 4.21138, 6.26329, 5.62274, 5.90898, 1.42586, 2.04374, 6.18441, 3.70462, 7.45295, 4.33403, 2.54791, 7.64409, 5.23378, 2.78838, 1.97313, 0.786723
7.92971, 1.99669, 5.07755, 1.03133, 6.92879, 2.79055, 6.36344, 4.7244, 7.62738, 0.704305, 6.02257, 2.10857, 5.11658, 3.93719, 0.297565, 5.23823, 4.21802, 6.28255, 5.61098, 5.92787, 1.43721, 2.03956, 6.2009, 3.70082, 7.44424, 4.32657, 2.53948, 7.64042, 5.22405, 2.77998, 1.96153, 0.770957
7.95261, 1.99419, 5.06847, 1.0504, 6.92488, 2.78513, 6.38319, 4.7244, 7.64922, 0.713377, 6.01989, 2.08474, 5.10149, 3.93265, 0.280322, 5.25211, 4.2248, 6.30178, 5.59916, 5.94663, 1.44851, 2.03521, 6.21739, 3.69562, 7.4354, 4.31918, 2.53096, 7.63696, 5.21376, 2.77248, 1.94996, 0.755153
7.97537, 1.99164, 5.05951, 1.06964, 6.92094, 2.7797, 6.40297, 4.72542, 7.67111, 0.722681, 6.01772, 2.0605, 5.08663, 3.92798, 0.262895, 5.26581, 4.23172, 6.32098, 5.58727, 5.96529, 1.45974, 2.03068, 6.23374, 3.68921, 7.42648, 4.31181, 2.52232, 7.63371, 5.20314, 2.76565, 1.93842, 0.73931
7.99801, 1.989, 5.05069, 1.08906, 6.91699, 2.7742, 6.42265, 4.72735, 7.69305, 0.732223, 6.01587, 2.03604, 5.07206, 3.92315, 0.245285, 5.27932, 4.2388, 6.34013, 5.57529, 5.98387, 1.47091, 2.02596, 6.24987, 3.68186, 7.41763, 4.3044, 2.51359, 7.63066, 5.1924, 2.75934, 1.92691, 0.723428
0.0205424, 1.98628, 5.04202, 1.10868, 6.91302, 2.76859, 6.44199, 4.7301, 7.71504, 0.742008, 6.01419, 2.01148, 5.05783, 3.91814, 0.227495, 5.29265, 4.24604, 6.35925, 5.5632, 6.00238, 1.482, 2.02107, 6.26574, 3.67382, 7.40904, 4.29686, 2.50475, 7.62782, 5.18166, 2.75338, 1.91545, 0.707507
0.0429731, 1.98345, 5.03351, 1.12851, 6.90907, 2.76277, 6.46071, 4.73362, 7.73709, 0.752042, 6.01256, 1.98694, 5.04395, 3.91294, 0.209527, 5.30578, 4.25346, 6.37831, 5.55099, 6.02084, 1.493, 2.01601, 6.28134, 3.66534, 7.40096, 4.28903, 2.4958, 7.62519, 5.17104, 2.74767, 1.90403, 0.691549
0.06532, 1.98051, 5.02518, 1.14856, 6.90518, 2.75667, 6.47845, 4.73794, 7.7592, 0.762327, 6.0109, 1.96248, 5.03039, 3.90755, 0.191384, 5.31873, 4.26106, 6.39733, 5.53864, 6.03927, 1.5039, 2.01076, 6.29665, 3.65669, 7.39374, 4.28073, 2.48675, 7.62276, 5.1606, 2.74213, 1.89266, 0.675558
0.0875979, 1.97743, 5.01704, 1.16884, 6.9014, 2.75017, 6.4948, 4.74315, 7.78138, 0.772867, 6.00916, 1.93817, 5.01715, 3.90196, 0.173068, 5.33149, 4.26886, 6.4163, 5.52613, 6.05768, 1.5147, 2.00534, 6.31163, 3.64813, 7.38777, 4.27172, 2.47759, 7.62052, 5.15039, 2.73669, 1.88133, 0.659538
0.109822, 1.97422, 5.0091, 1.18936, 6.8978, 2.74315, 6.50935, 4.74939, 7.80362, 0.783662, 6.0073, 1.91403, 5.00421, 3.89617, 0.154581, 5.34406, 4.27687, 6.4352, 5.51346, 6.07608, 1.52537, 1.99974, 6.32625, 3.63989, 7.38346, 4.26176, 2.46832, 7.61848, 5.14043, 2.73131, 1.87005, 0.643498
0.132009, 1.97085, 5.00136, 1.21012, 6.89445, 2.73547, 6.52181, 4.75679, 7.82593, 0.794711, 6.00529, 1.89011, 4.99154, 3.89018, 0.135926, 5.35644, 4.28509, 6.45405, 5.50061, 6.09448, 1.53592, 1.99397, 6.34047, 3.63221, 7.38108, 4.25061, 2.45897, 7.61661, 5.13075, 2.72594, 1.85881, 0.627449
0.154174, 1.96735, 4.99383, 1.23113, 6.89142, 2.727, 6.53204, 4.76541, 7.8483, 0.806007, 6.00312, 1.86642, 4.97913, 3.884, 0.117105, 5.36863, 4.29353, 6.47283, 5.48757, 6.11289, 1.54633, 1.98803, 6.35423, 3.6253, 7.38077, 4.23814, 2.44952, 7.61489, 5.12133, 2.72056, 1.84761, 0.611407
0.176335, 1.96369, 4.9865, 1.25236, 6.88877, 2.7176, 6.54017, 4.7752, 7.87075, 0.817541, 6.00079, 1.84299, 4.96695, 3.87762, 0.0981193, 5.38064, 4.3022, 6.49155, 5.47433, 6.13132, 1.55658, 1.98191, 6.36747, 3.61935, 7.38242, 4.22436, 2.43999, 7.61332, 5.11218, 2.71515, 1.83643, 0.595391
0.198511, 1.95991, 4.97934, 1.27383, 6.88655, 2.70717, 6.54649, 4.78602, 7.89327, 0.829295, 5.99834, 1.81985, 4.955, 3.87105, 0.0789725, 5.39245, 4.31108, 6.5102, 5.4609, 6.14977, 1.56668, 1.97563, 6.38017, 3.61449, 7.38574, 4.20939, 2.43041, 7.61186, 5.10329, 2.70967, 1.82526, 0.579428
0.220723, 1.95601, 4.97232, 1.29551, 6.88476, 2.69565, 6.5514, 4.79761, 7.91585, 0.841244, 5.99578, 1.79701, 4.94325, 3.86429, 0.0596665, 5.40408, 4.32018, 6.52879, 5.44729, 6.16823, 1.5766, 1.96918, 6.3923, 3.61081, 7.39036, 4.19345, 2.42078, 7.61047, 5.09466, 2.70411, 1.81409, 0.563553
0.242994, 1.95202, 4.9654, 1.31739, 6.88339, 2.68305, 6.55531, 4.80972, 7.93849, 0.85335, 5.99318, 1.77449, 4.93169, 3.85734, 0.0402032, 5.41553, 4.32946, 6.54732, 5.43351, 6.18672, 1.58634, 1.96256, 6.40388, 3.6083, 7.39589, 4.1768, 2.41114, 7.60912, 5.08626, 2.69846, 1.80287, 0.547806
0.265352, 1.948, 4.95851, 1.33946, 6.8824, 2.66942, 6.55857, 4.82212, 7.96117, 0.865561, 5.99059, 1.75234, 4.92031, 3.85021, 0.0205844, 5.42679, 4.33888, 6.56581, 5.41962, 6.20522, 1.59589, 1.95579, 6.41492, 3.60692, 7.40202, 4.15968, 2.40151, 7.60775, 5.07809, 2.69269, 1.79158, 0.53224
0.28783, 1.94401, 4.95158, 1.3617, 6.88171, 2.65487, 6.56148, 4.83461, 7.98389, 0.877804, 5.98809, 1.73056, 4.9091, 3.8429, 0.000811374, 5.43787, 4.34837, 6.58427, 5.40567, 6.22371, 1.60523, 1.94885, 6.42547, 3.60654, 7.40851, 4.1423, 2.39195, 7.60629, 5.07013, 2.68679, 1.78019, 0.516915
0.310468, 1.94015, 4.94453, 1.3841, 6.88124, 2.63953, 6.56423, 4.84703, 0.00662329, 0.889981, 5.98578, 1.70918, 4.89804, 3.83541, 7.98088, 5.44878, 4.35783, 6.60275, 5.39178, 6.24215, 1.61436, 1.94176, 6.43555, 3.60702, 7.41521, 4.12485, 2.38249, 7.60469, 5.06237, 2.68074, 1.76862, 0.501903
0.333316, 1.93653, 4.93727, 1.40666, 6.88092, 2.62355, 6.56698, 4.85928, 0.0293303, 0.901967, 5.98374, 1.6882, 4.88713, 3.82774, 7.9608, 5.4595, 4.36708, 6.6213, 5.3781, 6.26049, 1.62325, 1.9345, 6.44518, 3.60815, 7.42204, 4.10747, 2.3732, 7.60285, 5.0548, 2.67453, 1.75684, 0.487283
0.356432, 1.93331, 4.92973, 1.42937, 6.88067, 2.60708, 6.56982, 4.87129, 0.0519727, 0.913604, 5.98205, 1.66764, 4.87636, 3.81991, 7.94057, 5.47006, 4.37591, 6.64, 5.36488, 6.27865, 1.63191, 1.9271, 6.45438, 3.60978, 7.429, 4.09026, 2.36413, 7.60069, 5.0474, 2.66814, 1.74478, 0.47314
0.379884, 1.93067, 4.92185, 1.45225, 6.88043, 2.59026, 6.57283, 4.88301, 0.0744973, 0.924698, 5.98078, 1.64747, 4.86573, 3.8119, 7.92017, 5.48044, 4.384, 6.65897, 5.3524, 6.29651, 1.64032, 1.91954, 6.46312, 3.61171, 7.43611, 4.07331, 2.35536, 7.59813, 5.04016, 2.66156, 1.73236, 0.459562
0.40375, 1.92883, 4.9136, 1.4753, 6.88014, 2.5732, 6.57605, 4.89441, 0.0968416, 0.935032, 5.97995, 1.62769, 4.85521, 3.80372, 7.89961, 5.49065, 4.39095, 6.67837, 5.34109, 6.31393, 1.64848, 1.91183, 6.47134, 3.61379, 7.44345, 4.0567, 2.34694, 7.59509, 5.03307, 2.65482, 1.71952, 0.446632
0.428112, 1.92802, 4.90499, 1.49851, 6.87976, 2.556, 6.5795, 4.90549, 0.118937, 0.944373, 5.97957, 1.60827, 4.84482, 3.79538, 7.87889, 5.50069, 4.39631, 6.69838, 5.33138, 6.3307, 1.65637, 1.90398, 6.47898, 3.61587, 7.4511, 4.04049, 2.33894, 7.59149, 5.02613, 2.64794, 1.70619, 0.434421
0.453045, 1.92844, 4.89604, 1.52182, 6.87927, 2.53874, 6.58321, 4.91624, 0.140718, 0.952502, 5.97961, 1.58918, 4.83454, 3.78688, 7.85799, 5.51056, 4.39962, 6.71919, 5.32372, 6.34666, 1.66401, 1.89597, 6.48598, 3.61785, 7.45917, 4.02472, 2.3314, 7.58728, 5.01932, 2.64097, 1.69234, 0.422983
0.478609, 1.93027, 4.8868, 1.54515, 6.87863, 2.52148, 6.58719, 4.92668, 0.162129, 0.959241, 5.98001, 1.5704, 4.82437, 3.77822, 7.83691, 5.52027, 4.40054, 6.74097, 5.31848, 6.36163, 1.67138, 1.88783, 6.49224, 3.61961, 7.46776, 4.00941, 2.32435, 7.58244, 5.01267, 2.63405, 1.67792, 0.412347
0.504833, 1.9336, 4.87733, 1.5683, 6.87785, 2.50426, 6.59145, 4.9368, 0.18314, 0.964489, 5.9807, 1.55191, 4.8143, 3.7694, 7.81565, 5.5298, 4.39894, 6.7638, 5.31577, 6.37553, 1.6785, 1.87953, 6.49772, 3.62111, 7.47694, 3.9946, 2.3178, 7.57698, 5.00617, 2.62739, 1.66292, 0.402513
0.531701, 1.93843, 4.86767, 1.59092, 6.87689, 2.48711, 6.596, 4.94664, 0.20375, 0.96824, 5.98158, 1.53369, 4.80433, 3.76042, 7.79419, 5.53915, 4.39493, 6.78765, 5.31547, 6.3884, 1.6854, 1.87109, 6.50236, 3.6223, 7.48678, 3.98027, 2.31172, 7.57092, 4.99987, 2.62133, 1.64735, 0.393454
0.55915, 1.94466, 4.85784, 1.61248, 6.87576, 2.47006, 6.60083, 4.9562, 0.223994, 0.970584, 5.98258, 1.51574, 4.79445, 3.7513, 7.77252, 5.54834, 4.38885, 6.81239, 5.31726, 6.40035, 1.69212, 1.86251, 6.50617, 3.62316, 7.4973, 3.9664, 2.30609, 7.56432, 4.99383, 2.6164, 1.63124, 0.385121
0.58706, 1.95213, 4.84781, 1.63221, 6.87445, 2.4531, 6.60595, 4.96551, 0.243935, 0.971683, 5.98363, 1.49806, 4.78467, 3.74203, 7.75064, 5.55734, 4.38115, 6.83785, 5.32069, 6.41157, 1.69872, 1.85378, 6.50917, 3.6237, 7.50848, 3.95297, 2.30086, 7.55725, 4.98816, 2.61338, 1.61464, 0.377448
0.61526, 1.96063, 4.83748, 1.64913, 6.87296, 2.43626, 6.61137, 4.97459, 0.263654, 0.971749, 5.98465, 1.48065, 4.77497, 3.73264, 7.72853, 5.56616, 4.37229, 6.86385, 5.32528, 6.42224, 1.7053, 1.84488, 6.51142, 3.62394, 7.52027, 3.93992, 2.29595, 7.5498, 4.98301, 2.6132, 1.5976, 0.370358
0.643525, 1.96993, 4.82674, 1.66229, 6.87129, 2.41953, 6.61708, 4.98346, 0.283243, 0.971002, 5.98562, 1.46352, 4.76534, 3.72317, 7.70621, 5.5748, 4.36266, 6.89019, 5.33065, 6.43254, 1.71202, 1.83581, 6.51302, 3.62391, 7.5326, 3.92722, 2.2913, 7.54205, 4.97853, 2.61679, 1.58018, 0.363773
0.671575, 1.97987, 4.81551, 1.67106, 6.86942, 2.40292, 6.62307, 4.99214, 0.302791, 0.969649, 5.98649, 1.44667, 4.75578, 3.71365, 7.68365, 5.58326, 4.35258, 6.91675, 5.33648, 6.44261, 1.71908, 1.82652, 6.51406, 3.62366, 7.54536, 3.9148, 2.28684, 7.5341, 4.97488, 2.62472, 1.56243, 0.35762
0.699078, 1.99029, 4.80376, 1.67547, 6.86738, 2.3864, 6.62932, 5.00064, 0.322384, 0.967871, 5.98726, 1.43011, 4.74626, 3.70419, 7.66089, 5.59154, 4.34229, 6.94342, 5.34254, 6.45257, 1.72675, 1.81697, 6.51465, 3.62321, 7.55846, 3.90262, 2.28251, 7.526, 4.97208, 2.63686, 1.5444, 0.351833
0.725654, 2.0011, 4.79161, 1.67618, 6.86514, 2.36999, 6.63582, 5.00896, 0.342097, 0.965813, 5.9879, 1.41384, 4.73674, 3.69496, 7.63793, 5.59966, 4.33194, 6.97011, 5.34866, 6.46248, 1.73533, 1.80709, 6.51491, 3.6226, 7.57179, 3.89064, 2.27826, 7.51784, 4.97008, 2.6524, 1.52614, 0.346355
0.750908, 2.01227, 4.7792, 1.67412, 6.86272, 2.35367, 6.6425, 5.01709, 0.361995, 0.963591, 5.98842, 1.39785, 4.72717, 3.68621, 7.61482, 5.60764, 4.32165, 6.99678, 5.35473, 6.4724, 1.74518, 1.79679, 6.51494, 3.62187, 7.58525, 3.87881, 2.27402, 7.50968, 4.9688, 2.6701, 1.50769, 0.341142
0.774482, 2.02381, 4.76669, 1.67024, 6.86012, 2.33743, 6.6493, 5.02501, 0.382129, 0.961288, 5.98883, 1.38214, 4.71742, 3.67838, 7.59164, 5.61553, 4.31147, 7.02338, 5.3607, 6.48237, 1.75662, 1.78596, 6.51482, 3.62103, 7.59876, 3.86709, 2.26976, 7.50155, 4.96818, 2.68864, 1.48909, 0.336157
0.796116, 2.03574, 4.75421, 1.66523, 6.85733, 2.32126, 6.65607, 5.03266, 0.40254, 0.958968, 5.98912, 1.36671, 4.70733, 3.67207, 7.56851, 5.6234, 4.30146, 7.04991, 5.3665, 6.49241, 1.76987, 1.77449, 6.51464, 3.62013, 7.61224, 3.85547, 2.26544, 7.4935, 4.96826, 2.70669, 1.47035, 0.331374
0.815715, 2.04808, 4.74184, 1.6596, 6.85436, 2.30516, 6.66264, 5.03992, 0.423253, 0.956679, 5.98931, 1.35156, 4.69666, 3.66806, 7.54561, 5.63138, 4.29163, 7.07633, 5.37213, 6.50254, 1.78501, 1.76232, 6.51446, 3.61916, 7.62563, 3.84392, 2.26103, 7.48555, 4.96918, 2.72297, 1.45152, 0.326767
0.833368, 2.06082, 4.72965, 1.65366, 6.85121, 2.28912, 6.66873, 5.04662, 0.444271, 0.954466, 5.98941, 1.33669, 4.68513, 3.66716, 7.52321, 5.63966, 4.282, 7.10265, 5.37758, 6.51276, 1.80193, 1.74942, 6.51434, 3.61815, 7.63888, 3.83241, 2.25652, 7.47774, 4.97115, 2.73638, 1.43263, 0.32231
0.849318, 2.07388, 4.71766, 1.6476, 6.84787, 2.27311, 6.67398, 5.05251, 0.465567, 0.952377, 5.98942, 1.32208, 4.6725, 3.66996, 7.50166, 5.6485, 4.27257, 7.12886, 5.38283, 6.52307, 1.82037, 1.73583, 6.51431, 3.6171, 7.65195, 3.82093, 2.25187, 7.47008, 4.97437, 2.74613, 1.41375, 0.317966
0.863892, 2.08719, 4.7059, 1.64154, 6.84435, 2.25715, 6.67793, 5.05725, 0.487071, 0.950482, 5.98935, 1.30774, 4.65866, 3.67657, 7.48143, 5.65826, 4.26333, 7.15497, 5.38789, 6.53348, 1.83999, 1.72162, 6.51442, 3.61603, 7.66481, 3.80948, 2.24709, 7.46257, 4.97892, 2.752, 1.39496, 0.313672
0.877439, 2.10062, 4.69438, 1.63553, 6.84066, 2.24121, 6.68009, 5.06045, 0.508642, 0.948897, 5.98921, 1.29367, 4.6437, 3.68654, 7.46299, 5.66932, 4.25428, 7.18097, 5.39277, 6.54398, 1.86043, 1.70688, 6.51468, 3.61494, 7.67743, 3.79805, 2.24215, 7.45524, 4.9847, 2.75438, 1.37644, 0.309319
0.890273, 2.11407, 4.68309, 1.62962, 6.83678, 2.22528, 6.68006, 5.06175, 0.530045, 0.947812, 5.98902, 1.27986, 4.62782, 3.69909, 7.44675, 5.68208, 4.24541, 7.20688, 5.39748, 6.55457, 1.88138, 1.69171, 6.51511, 3.61384, 7.68981, 3.78661, 2.23706, 7.44808, 4.99148, 2.75402, 1.35843, 0.304718
0.902654, 2.12744, 4.67204, 1.62384, 6.83272, 2.20936, 6.67763, 5.06091, 0.55091, 0.947534, 5.98878, 1.26632, 4.6113, 3.71338, 7.43292, 5.69676, 4.23671, 7.23268, 5.40203, 6.56525, 1.90256, 1.67623, 6.51574, 3.61273, 7.70191, 3.77518, 2.23181, 7.4411, 4.99898, 2.75172, 1.34131, 0.299565
0.914778, 2.14064, 4.66123, 1.61819, 6.82848, 2.19344, 6.67287, 5.05794, 0.570722, 0.948521, 5.9885, 1.25303, 4.59439, 3.72871, 7.42141, 5.71337, 4.22817, 7.2584, 5.40642, 6.57601, 1.92378, 1.66049, 6.51657, 3.61163, 7.71375, 3.76375, 2.2264, 7.43429, 5.00693, 2.74818, 1.3256, 0.293399
0.926788, 2.15361, 4.65066, 1.6127, 6.82407, 2.17752, 6.66614, 5.05305, 0.588855, 0.951376, 5.98818, 1.24001, 4.57728, 3.74457, 7.41188, 5.73171, 4.21978, 7.28403, 5.41067, 6.58685, 1.94489, 1.64459, 6.51761, 3.61053, 7.72531, 3.7523, 2.22082, 7.42767, 5.01515, 2.74389, 1.31194, 0.285615
0.938783, 2.16631, 4.64033, 1.60736, 6.81947, 2.16157, 6.6579, 5.04661, 0.604714, 0.956747, 5.98783, 1.22725, 4.56011, 3.76063, 7.40385, 5.7514, 4.21152, 7.30957, 5.41479, 6.59776, 1.96579, 1.62855, 6.51885, 3.60945, 7.73659, 3.74084, 2.21508, 7.42122, 5.02348, 2.73917, 1.30092, 0.275563
0.950826, 2.17869, 4.63023, 1.6022, 6.81469, 2.1456, 6.64863, 5.03902, 0.617959, 0.965107, 5.98747, 1.21474, 4.54296, 3.77668, 7.39684, 5.77205, 4.2034, 7.33504, 5.41879, 6.60873, 1.98641, 1.61243, 6.52032, 3.60839, 7.74759, 3.72937, 2.20918, 7.41495, 5.03184, 2.73423, 1.29289, 0.262762
0.962955, 2.19075, 4.62036, 1.5972, 6.80973, 2.1296, 6.63872, 5.03062, 0.628678, 0.976534, 5.98709, 1.2025, 4.52589, 3.79261, 7.39047, 5.79331, 4.19539, 7.36045, 5.42267, 6.61978, 2.00672, 1.59625, 6.522, 3.60736, 7.75831, 3.71788, 2.20311, 7.40886, 5.04015, 2.72919, 1.28776, 0.247127
0.975191, 2.20247, 4.61073, 1.59238, 6.80459, 2.11355, 6.62848, 5.0217, 0.637351, 0.990678, 5.98671, 1.1905, 4.50894, 3.80834, 7.38442, 5.81491, 4.1875, 7.38578, 5.42644, 6.63088, 2.02669, 1.58003, 6.52389, 3.60637, 7.76876, 3.70637, 2.19687, 7.40294, 5.04839, 2.72409, 1.28506, 0.229001
